date,store_id,item_id,sales,price,promo,weekday,month
2023-11-05,store_3,item_5,24,55.74,0,6,11
2023-11-05,store_4,item_1,35,54.67,0,6,11
2023-11-05,store_4,item_2,26,89.27,0,6,11
2023-11-05,store_4,item_3,33,87.39,0,6,11
2023-11-05,store_4,item_4,29,60.11,0,6,11
2023-11-05,store_4,item_5,36,19.24,1,6,11
2023-11-05,store_5,item_1,29,81.45,0,6,11
2023-11-05,store_5,item_2,25,58.1,0,6,11
2023-11-05,store_5,item_3,29,93.39,0,6,11
2023-11-05,store_5,item_4,30,95.54,0,6,11
2023-11-05,store_5,item_5,24,95.6,0,6,11
2023-11-06,store_1,item_1,36,21.3,0,0,11
2023-11-06,store_1,item_2,30,38.55,0,0,11
2023-11-06,store_1,item_3,36,82.6,0,0,11
2023-11-06,store_1,item_4,34,89.65,0,0,11
2023-11-06,store_1,item_5,27,69.38,0,0,11
2023-11-06,store_2,item_1,44,76.72,0,0,11
2023-11-06,store_2,item_2,38,37.22,0,0,11
2023-11-06,store_2,item_3,45,24.99,0,0,11
2023-11-06,store_2,item_4,40,85.11,0,0,11
2023-11-06,store_2,item_5,31,38.18,0,0,11
2023-11-06,store_3,item_1,36,59.81,0,0,11
2023-11-06,store_3,item_2,38,41.07,0,0,11
2023-11-06,store_3,item_3,46,75.51,0,0,11
2023-11-06,store_3,item_4,40,80.93,0,0,11
2023-11-06,store_3,item_5,33,55.74,0,0,11
2023-11-06,store_4,item_1,40,54.67,0,0,11
2023-11-06,store_4,item_2,35,89.27,0,0,11
2023-11-06,store_4,item_3,40,87.39,0,0,11
2023-11-06,store_4,item_4,40,60.11,0,0,11
2023-11-06,store_4,item_5,28,24.05,0,0,11
2023-11-06,store_5,item_1,34,81.45,0,0,11
2023-11-06,store_5,item_2,26,58.1,0,0,11
2023-11-06,store_5,item_3,31,93.39,0,0,11
2023-11-06,store_5,item_4,27,95.54,0,0,11
2023-11-06,store_5,item_5,22,95.6,0,0,11
2023-11-07,store_1,item_1,42,21.3,0,1,11
2023-11-07,store_1,item_2,36,38.55,0,1,11
2023-11-07,store_1,item_3,44,82.6,0,1,11
2023-11-07,store_1,item_4,38,89.65,0,1,11
2023-11-07,store_1,item_5,29,69.38,0,1,11
2023-11-07,store_2,item_1,53,76.72,0,1,11
2023-11-07,store_2,item_2,47,37.22,0,1,11
2023-11-07,store_2,item_3,75,19.99,1,1,11
2023-11-07,store_2,item_4,50,85.11,0,1,11
2023-11-07,store_2,item_5,42,38.18,0,1,11
2023-11-07,store_3,item_1,48,59.81,0,1,11
2023-11-07,store_3,item_2,38,41.07,0,1,11
2023-11-07,store_3,item_3,51,75.51,0,1,11
2023-11-07,store_3,item_4,45,80.93,0,1,11
2023-11-07,store_3,item_5,29,55.74,0,1,11
2023-11-07,store_4,item_1,48,54.67,0,1,11
2023-11-07,store_4,item_2,38,89.27,0,1,11
2023-11-07,store_4,item_3,47,87.39,0,1,11
2023-11-07,store_4,item_4,41,60.11,0,1,11
2023-11-07,store_4,item_5,28,24.05,0,1,11
2023-11-07,store_5,item_1,57,65.16,1,1,11
2023-11-07,store_5,item_2,33,58.1,0,1,11
2023-11-07,store_5,item_3,40,93.39,0,1,11
2023-11-07,store_5,item_4,39,95.54,0,1,11
2023-11-07,store_5,item_5,26,95.6,0,1,11
2023-11-08,store_1,item_1,41,21.3,0,2,11
2023-11-08,store_1,item_2,57,30.84,1,2,11
2023-11-08,store_1,item_3,36,82.6,0,2,11
2023-11-08,store_1,item_4,38,89.65,0,2,11
2023-11-08,store_1,item_5,27,69.38,0,2,11
2023-11-08,store_2,item_1,84,61.38,1,2,11
2023-11-08,store_2,item_2,46,37.22,0,2,11
2023-11-08,store_2,item_3,53,24.99,0,2,11
2023-11-08,store_2,item_4,48,85.11,0,2,11
2023-11-08,store_2,item_5,35,38.18,0,2,11
2023-11-08,store_3,item_1,53,59.81,0,2,11
2023-11-08,store_3,item_2,42,41.07,0,2,11
2023-11-08,store_3,item_3,55,75.51,0,2,11
2023-11-08,store_3,item_4,71,64.75,1,2,11
2023-11-08,store_3,item_5,34,55.74,0,2,11
2023-11-08,store_4,item_1,47,54.67,0,2,11
2023-11-08,store_4,item_2,41,89.27,0,2,11
2023-11-08,store_4,item_3,44,87.39,0,2,11
2023-11-08,store_4,item_4,49,60.11,0,2,11
2023-11-08,store_4,item_5,33,24.05,0,2,11
2023-11-08,store_5,item_1,41,81.45,0,2,11
2023-11-08,store_5,item_2,31,58.1,0,2,11
2023-11-08,store_5,item_3,36,93.39,0,2,11
2023-11-08,store_5,item_4,36,95.54,0,2,11
2023-11-08,store_5,item_5,28,95.6,0,2,11
2023-11-09,store_1,item_1,43,21.3,0,3,11
2023-11-09,store_1,item_2,32,38.55,0,3,11
2023-11-09,store_1,item_3,38,82.6,0,3,11
2023-11-09,store_1,item_4,36,89.65,0,3,11
2023-11-09,store_1,item_5,31,69.38,0,3,11
2023-11-09,store_2,item_1,49,76.72,0,3,11
2023-11-09,store_2,item_2,40,37.22,0,3,11
2023-11-09,store_2,item_3,52,24.99,0,3,11
2023-11-09,store_2,item_4,69,68.09,1,3,11
2023-11-09,store_2,item_5,35,38.18,0,3,11
2023-11-09,store_3,item_1,67,47.85,1,3,11
2023-11-09,store_3,item_2,40,41.07,0,3,11
2023-11-09,store_3,item_3,45,75.51,0,3,11
2023-11-09,store_3,item_4,39,80.93,0,3,11
2023-11-09,store_3,item_5,29,55.74,0,3,11
2023-11-09,store_4,item_1,45,54.67,0,3,11
2023-11-09,store_4,item_2,35,89.27,0,3,11
2023-11-09,store_4,item_3,46,87.39,0,3,11
2023-11-09,store_4,item_4,39,60.11,0,3,11
2023-11-09,store_4,item_5,31,24.05,0,3,11
2023-11-09,store_5,item_1,33,81.45,0,3,11
2023-11-09,store_5,item_2,32,58.1,0,3,11
2023-11-09,store_5,item_3,37,93.39,0,3,11
2023-11-09,store_5,item_4,32,95.54,0,3,11
2023-11-09,store_5,item_5,22,95.6,0,3,11
2023-11-10,store_1,item_1,36,21.3,0,4,11
2023-11-10,store_1,item_2,30,38.55,0,4,11
2023-11-10,store_1,item_3,48,66.08,1,4,11
2023-11-10,store_1,item_4,31,89.65,0,4,11
2023-11-10,store_1,item_5,27,69.38,0,4,11
2023-11-10,store_2,item_1,41,76.72,0,4,11
2023-11-10,store_2,item_2,37,37.22,0,4,11
2023-11-10,store_2,item_3,38,24.99,0,4,11
2023-11-10,store_2,item_4,58,68.09,1,4,11
2023-11-10,store_2,item_5,42,30.54,1,4,11
2023-11-10,store_3,item_1,38,59.81,0,4,11
2023-11-10,store_3,item_2,33,41.07,0,4,11
2023-11-10,store_3,item_3,34,75.51,0,4,11
2023-11-10,store_3,item_4,51,64.75,1,4,11
2023-11-10,store_3,item_5,30,55.74,0,4,11
2023-11-10,store_4,item_1,37,54.67,0,4,11
2023-11-10,store_4,item_2,26,89.27,0,4,11
2023-11-10,store_4,item_3,36,87.39,0,4,11
2023-11-10,store_4,item_4,38,60.11,0,4,11
2023-11-10,store_4,item_5,27,24.05,0,4,11
2023-11-10,store_5,item_1,47,65.16,1,4,11
2023-11-10,store_5,item_2,28,58.1,0,4,11
2023-11-10,store_5,item_3,34,93.39,0,4,11
2023-11-10,store_5,item_4,22,95.54,0,4,11
2023-11-10,store_5,item_5,18,95.6,0,4,11
2023-11-11,store_1,item_1,36,21.3,0,5,11
2023-11-11,store_1,item_2,29,38.55,0,5,11
2023-11-11,store_1,item_3,27,82.6,0,5,11
2023-11-11,store_1,item_4,28,89.65,0,5,11
2023-11-11,store_1,item_5,23,69.38,0,5,11
2023-11-11,store_2,item_1,39,76.72,0,5,11
2023-11-11,store_2,item_2,31,37.22,0,5,11
2023-11-11,store_2,item_3,35,24.99,0,5,11
2023-11-11,store_2,item_4,38,85.11,0,5,11
2023-11-11,store_2,item_5,24,38.18,0,5,11
2023-11-11,store_3,item_1,33,59.81,0,5,11
2023-11-11,store_3,item_2,28,41.07,0,5,11
2023-11-11,store_3,item_3,39,75.51,0,5,11
2023-11-11,store_3,item_4,30,80.93,0,5,11
2023-11-11,store_3,item_5,21,55.74,0,5,11
2023-11-11,store_4,item_1,30,54.67,0,5,11
2023-11-11,store_4,item_2,26,89.27,0,5,11
2023-11-11,store_4,item_3,30,87.39,0,5,11
2023-11-11,store_4,item_4,27,60.11,0,5,11
2023-11-11,store_4,item_5,21,24.05,0,5,11
2023-11-11,store_5,item_1,27,81.45,0,5,11
2023-11-11,store_5,item_2,28,58.1,0,5,11
2023-11-11,store_5,item_3,27,93.39,0,5,11
2023-11-11,store_5,item_4,28,95.54,0,5,11
2023-11-11,store_5,item_5,16,95.6,0,5,11
2023-11-12,store_1,item_1,29,21.3,0,6,11
2023-11-12,store_1,item_2,26,38.55,0,6,11
2023-11-12,store_1,item_3,32,82.6,0,6,11
2023-11-12,store_1,item_4,30,89.65,0,6,11
2023-11-12,store_1,item_5,22,69.38,0,6,11
2023-11-12,store_2,item_1,43,76.72,0,6,11
2023-11-12,store_2,item_2,36,37.22,0,6,11
2023-11-12,store_2,item_3,39,24.99,0,6,11
2023-11-12,store_2,item_4,35,85.11,0,6,11
2023-11-12,store_2,item_5,33,38.18,0,6,11
2023-11-12,store_3,item_1,37,59.81,0,6,11
2023-11-12,store_3,item_2,30,41.07,0,6,11
2023-11-12,store_3,item_3,32,75.51,0,6,11
2023-11-12,store_3,item_4,53,64.75,1,6,11
2023-11-12,store_3,item_5,23,55.74,0,6,11
2023-11-12,store_4,item_1,40,54.67,0,6,11
2023-11-12,store_4,item_2,31,89.27,0,6,11
2023-11-12,store_4,item_3,35,87.39,0,6,11
2023-11-12,store_4,item_4,30,60.11,0,6,11
2023-11-12,store_4,item_5,27,24.05,0,6,11
2023-11-12,store_5,item_1,46,65.16,1,6,11
2023-11-12,store_5,item_2,26,58.1,0,6,11
2023-11-12,store_5,item_3,30,93.39,0,6,11
2023-11-12,store_5,item_4,23,95.54,0,6,11
2023-11-12,store_5,item_5,22,95.6,0,6,11
2023-11-13,store_1,item_1,36,21.3,0,0,11
2023-11-13,store_1,item_2,32,38.55,0,0,11
2023-11-13,store_1,item_3,40,82.6,0,0,11
2023-11-13,store_1,item_4,37,89.65,0,0,11
2023-11-13,store_1,item_5,29,69.38,0,0,11
2023-11-13,store_2,item_1,41,76.72,0,0,11
2023-11-13,store_2,item_2,40,37.22,0,0,11
2023-11-13,store_2,item_3,43,24.99,0,0,11
2023-11-13,store_2,item_4,53,85.11,0,0,11
2023-11-13,store_2,item_5,28,38.18,0,0,11
2023-11-13,store_3,item_1,42,59.81,0,0,11
2023-11-13,store_3,item_2,34,41.07,0,0,11
2023-11-13,store_3,item_3,42,75.51,0,0,11
2023-11-13,store_3,item_4,39,80.93,0,0,11
2023-11-13,store_3,item_5,29,55.74,0,0,11
2023-11-13,store_4,item_1,43,54.67,0,0,11
2023-11-13,store_4,item_2,36,89.27,0,0,11
2023-11-13,store_4,item_3,43,87.39,0,0,11
2023-11-13,store_4,item_4,38,60.11,0,0,11
2023-11-13,store_4,item_5,44,19.24,1,0,11
2023-11-13,store_5,item_1,38,81.45,0,0,11
2023-11-13,store_5,item_2,29,58.1,0,0,11
2023-11-13,store_5,item_3,34,93.39,0,0,11
2023-11-13,store_5,item_4,28,95.54,0,0,11
2023-11-13,store_5,item_5,26,95.6,0,0,11
2023-11-14,store_1,item_1,44,21.3,0,1,11
2023-11-14,store_1,item_2,38,38.55,0,1,11
2023-11-14,store_1,item_3,42,82.6,0,1,11
2023-11-14,store_1,item_4,40,89.65,0,1,11
2023-11-14,store_1,item_5,34,69.38,0,1,11
2023-11-14,store_2,item_1,54,76.72,0,1,11
2023-11-14,store_2,item_2,52,37.22,0,1,11
2023-11-14,store_2,item_3,55,24.99,0,1,11
2023-11-14,store_2,item_4,49,85.11,0,1,11
2023-11-14,store_2,item_5,42,38.18,0,1,11
2023-11-14,store_3,item_1,48,59.81,0,1,11
2023-11-14,store_3,item_2,61,32.86,1,1,11
2023-11-14,store_3,item_3,54,75.51,0,1,11
2023-11-14,store_3,item_4,53,80.93,0,1,11
2023-11-14,store_3,item_5,36,55.74,0,1,11
2023-11-14,store_4,item_1,49,54.67,0,1,11
2023-11-14,store_4,item_2,40,89.27,0,1,11
2023-11-14,store_4,item_3,50,87.39,0,1,11
2023-11-14,store_4,item_4,65,48.09,1,1,11
2023-11-14,store_4,item_5,34,24.05,0,1,11
2023-11-14,store_5,item_1,40,81.45,0,1,11
2023-11-14,store_5,item_2,31,58.1,0,1,11
2023-11-14,store_5,item_3,34,93.39,0,1,11
2023-11-14,store_5,item_4,36,95.54,0,1,11
2023-11-14,store_5,item_5,24,95.6,0,1,11
2023-11-15,store_1,item_1,47,21.3,0,2,11
2023-11-15,store_1,item_2,59,30.84,1,2,11
2023-11-15,store_1,item_3,45,82.6,0,2,11
2023-11-15,store_1,item_4,46,89.65,0,2,11
2023-11-15,store_1,item_5,37,69.38,0,2,11
2023-11-15,store_2,item_1,85,61.38,1,2,11
2023-11-15,store_2,item_2,48,37.22,0,2,11
2023-11-15,store_2,item_3,54,24.99,0,2,11
2023-11-15,store_2,item_4,53,85.11,0,2,11
2023-11-15,store_2,item_5,62,30.54,1,2,11
2023-11-15,store_3,item_1,51,59.81,0,2,11
2023-11-15,store_3,item_2,69,32.86,1,2,11
2023-11-15,store_3,item_3,49,75.51,0,2,11
2023-11-15,store_3,item_4,48,80.93,0,2,11
2023-11-15,store_3,item_5,38,55.74,0,2,11
2023-11-15,store_4,item_1,74,43.74,1,2,11
2023-11-15,store_4,item_2,43,89.27,0,2,11
2023-11-15,store_4,item_3,53,87.39,0,2,11
2023-11-15,store_4,item_4,46,60.11,0,2,11
2023-11-15,store_4,item_5,29,24.05,0,2,11
2023-11-15,store_5,item_1,43,81.45,0,2,11
2023-11-15,store_5,item_2,36,58.1,0,2,11
2023-11-15,store_5,item_3,38,93.39,0,2,11
2023-11-15,store_5,item_4,37,95.54,0,2,11
2023-11-15,store_5,item_5,29,95.6,0,2,11
2023-11-16,store_1,item_1,41,21.3,0,3,11
2023-11-16,store_1,item_2,38,38.55,0,3,11
2023-11-16,store_1,item_3,41,82.6,0,3,11
2023-11-16,store_1,item_4,39,89.65,0,3,11
2023-11-16,store_1,item_5,32,69.38,0,3,11
2023-11-16,store_2,item_1,51,76.72,0,3,11
2023-11-16,store_2,item_2,46,37.22,0,3,11
2023-11-16,store_2,item_3,51,24.99,0,3,11
2023-11-16,store_2,item_4,49,85.11,0,3,11
2023-11-16,store_2,item_5,36,38.18,0,3,11
2023-11-16,store_3,item_1,47,59.81,0,3,11
2023-11-16,store_3,item_2,38,41.07,0,3,11
2023-11-16,store_3,item_3,52,75.51,0,3,11
2023-11-16,store_3,item_4,45,80.93,0,3,11
2023-11-16,store_3,item_5,33,55.74,0,3,11
2023-11-16,store_4,item_1,50,54.67,0,3,11
2023-11-16,store_4,item_2,33,89.27,0,3,11
2023-11-16,store_4,item_3,45,87.39,0,3,11
2023-11-16,store_4,item_4,44,60.11,0,3,11
2023-11-16,store_4,item_5,29,24.05,0,3,11
2023-11-16,store_5,item_1,36,81.45,0,3,11
2023-11-16,store_5,item_2,37,58.1,0,3,11
2023-11-16,store_5,item_3,39,93.39,0,3,11
2023-11-16,store_5,item_4,38,95.54,0,3,11
2023-11-16,store_5,item_5,29,95.6,0,3,11
2023-11-17,store_1,item_1,32,21.3,0,4,11
2023-11-17,store_1,item_2,27,38.55,0,4,11
2023-11-17,store_1,item_3,34,82.6,0,4,11
2023-11-17,store_1,item_4,36,89.65,0,4,11
2023-11-17,store_1,item_5,25,69.38,0,4,11
2023-11-17,store_2,item_1,48,76.72,0,4,11
2023-11-17,store_2,item_2,38,37.22,0,4,11
2023-11-17,store_2,item_3,63,19.99,1,4,11
2023-11-17,store_2,item_4,37,85.11,0,4,11
2023-11-17,store_2,item_5,29,38.18,0,4,11
2023-11-17,store_3,item_1,42,59.81,0,4,11
2023-11-17,store_3,item_2,34,41.07,0,4,11
2023-11-17,store_3,item_3,44,75.51,0,4,11
2023-11-17,store_3,item_4,35,80.93,0,4,11
2023-11-17,store_3,item_5,29,55.74,0,4,11
2023-11-17,store_4,item_1,34,54.67,0,4,11
2023-11-17,store_4,item_2,31,89.27,0,4,11
2023-11-17,store_4,item_3,36,87.39,0,4,11
2023-11-17,store_4,item_4,36,60.11,0,4,11
2023-11-17,store_4,item_5,28,24.05,0,4,11
2023-11-17,store_5,item_1,35,81.45,0,4,11
2023-11-17,store_5,item_2,28,58.1,0,4,11
2023-11-17,store_5,item_3,27,93.39,0,4,11
2023-11-17,store_5,item_4,44,76.43,1,4,11
2023-11-17,store_5,item_5,21,95.6,0,4,11
2023-11-18,store_1,item_1,33,21.3,0,5,11
2023-11-18,store_1,item_2,25,38.55,0,5,11
2023-11-18,store_1,item_3,27,82.6,0,5,11
2023-11-18,store_1,item_4,28,89.65,0,5,11
2023-11-18,store_1,item_5,18,69.38,0,5,11
2023-11-18,store_2,item_1,39,76.72,0,5,11
2023-11-18,store_2,item_2,34,37.22,0,5,11
2023-11-18,store_2,item_3,36,24.99,0,5,11
2023-11-18,store_2,item_4,31,85.11,0,5,11
2023-11-18,store_2,item_5,26,38.18,0,5,11
2023-11-18,store_3,item_1,38,59.81,0,5,11
2023-11-18,store_3,item_2,34,41.07,0,5,11
2023-11-18,store_3,item_3,35,75.51,0,5,11
2023-11-18,store_3,item_4,37,80.93,0,5,11
2023-11-18,store_3,item_5,30,55.74,0,5,11
2023-11-18,store_4,item_1,34,54.67,0,5,11
2023-11-18,store_4,item_2,27,89.27,0,5,11
2023-11-18,store_4,item_3,34,87.39,0,5,11
2023-11-18,store_4,item_4,35,60.11,0,5,11
2023-11-18,store_4,item_5,28,24.05,0,5,11
2023-11-18,store_5,item_1,27,81.45,0,5,11
2023-11-18,store_5,item_2,18,58.1,0,5,11
2023-11-18,store_5,item_3,20,93.39,0,5,11
2023-11-18,store_5,item_4,30,95.54,0,5,11
2023-11-18,store_5,item_5,23,95.6,0,5,11
2023-11-19,store_1,item_1,35,21.3,0,6,11
2023-11-19,store_1,item_2,26,38.55,0,6,11
2023-11-19,store_1,item_3,35,82.6,0,6,11
2023-11-19,store_1,item_4,39,89.65,0,6,11
2023-11-19,store_1,item_5,24,69.38,0,6,11
2023-11-19,store_2,item_1,38,76.72,0,6,11
2023-11-19,store_2,item_2,32,37.22,0,6,11
2023-11-19,store_2,item_3,43,24.99,0,6,11
2023-11-19,store_2,item_4,42,85.11,0,6,11
2023-11-19,store_2,item_5,37,38.18,0,6,11
2023-11-19,store_3,item_1,43,59.81,0,6,11
2023-11-19,store_3,item_2,32,41.07,0,6,11
2023-11-19,store_3,item_3,37,75.51,0,6,11
2023-11-19,store_3,item_4,35,80.93,0,6,11
2023-11-19,store_3,item_5,24,55.74,0,6,11
2023-11-19,store_4,item_1,36,54.67,0,6,11
2023-11-19,store_4,item_2,27,89.27,0,6,11
2023-11-19,store_4,item_3,51,69.91,1,6,11
2023-11-19,store_4,item_4,36,60.11,0,6,11
2023-11-19,store_4,item_5,28,24.05,0,6,11
2023-11-19,store_5,item_1,33,81.45,0,6,11
2023-11-19,store_5,item_2,24,58.1,0,6,11
2023-11-19,store_5,item_3,30,93.39,0,6,11
2023-11-19,store_5,item_4,31,95.54,0,6,11
2023-11-19,store_5,item_5,20,95.6,0,6,11
2023-11-20,store_1,item_1,36,21.3,0,0,11
2023-11-20,store_1,item_2,47,30.84,1,0,11
2023-11-20,store_1,item_3,39,82.6,0,0,11
2023-11-20,store_1,item_4,38,89.65,0,0,11
2023-11-20,store_1,item_5,28,69.38,0,0,11
2023-11-20,store_2,item_1,51,76.72,0,0,11
2023-11-20,store_2,item_2,40,37.22,0,0,11
2023-11-20,store_2,item_3,43,24.99,0,0,11
2023-11-20,store_2,item_4,42,85.11,0,0,11
2023-11-20,store_2,item_5,34,38.18,0,0,11
2023-11-20,store_3,item_1,48,59.81,0,0,11
2023-11-20,store_3,item_2,63,32.86,1,0,11
2023-11-20,store_3,item_3,66,60.41,1,0,11
2023-11-20,store_3,item_4,42,80.93,0,0,11
2023-11-20,store_3,item_5,30,55.74,0,0,11
2023-11-20,store_4,item_1,41,54.67,0,0,11
2023-11-20,store_4,item_2,49,71.42,1,0,11
2023-11-20,store_4,item_3,55,69.91,1,0,11
2023-11-20,store_4,item_4,39,60.11,0,0,11
2023-11-20,store_4,item_5,30,24.05,0,0,11
2023-11-20,store_5,item_1,39,81.45,0,0,11
2023-11-20,store_5,item_2,27,58.1,0,0,11
2023-11-20,store_5,item_3,36,93.39,0,0,11
2023-11-20,store_5,item_4,28,95.54,0,0,11
2023-11-20,store_5,item_5,28,95.6,0,0,11
2023-11-21,store_1,item_1,49,21.3,0,1,11
2023-11-21,store_1,item_2,33,38.55,0,1,11
2023-11-21,store_1,item_3,45,82.6,0,1,11
2023-11-21,store_1,item_4,47,89.65,0,1,11
2023-11-21,store_1,item_5,34,69.38,0,1,11
2023-11-21,store_2,item_1,51,76.72,0,1,11
2023-11-21,store_2,item_2,47,37.22,0,1,11
2023-11-21,store_2,item_3,55,24.99,0,1,11
2023-11-21,store_2,item_4,57,85.11,0,1,11
2023-11-21,store_2,item_5,45,38.18,0,1,11
2023-11-21,store_3,item_1,55,59.81,0,1,11
2023-11-21,store_3,item_2,45,41.07,0,1,11
2023-11-21,store_3,item_3,46,75.51,0,1,11
2023-11-21,store_3,item_4,72,64.75,1,1,11
2023-11-21,store_3,item_5,39,55.74,0,1,11
2023-11-21,store_4,item_1,73,43.74,1,1,11
2023-11-21,store_4,item_2,49,89.27,0,1,11
2023-11-21,store_4,item_3,50,87.39,0,1,11
2023-11-21,store_4,item_4,50,60.11,0,1,11
2023-11-21,store_4,item_5,36,24.05,0,1,11
2023-11-21,store_5,item_1,37,81.45,0,1,11
2023-11-21,store_5,item_2,37,58.1,0,1,11
2023-11-21,store_5,item_3,40,93.39,0,1,11
2023-11-21,store_5,item_4,40,95.54,0,1,11
2023-11-21,store_5,item_5,29,95.6,0,1,11
2023-11-22,store_1,item_1,50,21.3,0,2,11
2023-11-22,store_1,item_2,30,38.55,0,2,11
2023-11-22,store_1,item_3,66,66.08,1,2,11
2023-11-22,store_1,item_4,42,89.65,0,2,11
2023-11-22,store_1,item_5,37,69.38,0,2,11
2023-11-22,store_2,item_1,56,76.72,0,2,11
2023-11-22,store_2,item_2,49,37.22,0,2,11
2023-11-22,store_2,item_3,59,24.99,0,2,11
2023-11-22,store_2,item_4,83,68.09,1,2,11
2023-11-22,store_2,item_5,42,38.18,0,2,11
2023-11-22,store_3,item_1,52,59.81,0,2,11
2023-11-22,store_3,item_2,49,41.07,0,2,11
2023-11-22,store_3,item_3,53,75.51,0,2,11
2023-11-22,store_3,item_4,48,80.93,0,2,11
2023-11-22,store_3,item_5,42,55.74,0,2,11
2023-11-22,store_4,item_1,51,54.67,0,2,11
2023-11-22,store_4,item_2,45,89.27,0,2,11
2023-11-22,store_4,item_3,51,87.39,0,2,11
2023-11-22,store_4,item_4,76,48.09,1,2,11
2023-11-22,store_4,item_5,33,24.05,0,2,11
2023-11-22,store_5,item_1,42,81.45,0,2,11
2023-11-22,store_5,item_2,40,58.1,0,2,11
2023-11-22,store_5,item_3,38,93.39,0,2,11
2023-11-22,store_5,item_4,40,95.54,0,2,11
2023-11-22,store_5,item_5,25,95.6,0,2,11
2023-11-23,store_1,item_1,43,21.3,0,3,11
2023-11-23,store_1,item_2,40,38.55,0,3,11
2023-11-23,store_1,item_3,40,82.6,0,3,11
2023-11-23,store_1,item_4,39,89.65,0,3,11
2023-11-23,store_1,item_5,30,69.38,0,3,11
2023-11-23,store_2,item_1,49,76.72,0,3,11
2023-11-23,store_2,item_2,47,37.22,0,3,11
2023-11-23,store_2,item_3,55,24.99,0,3,11
2023-11-23,store_2,item_4,53,85.11,0,3,11
2023-11-23,store_2,item_5,40,38.18,0,3,11
2023-11-23,store_3,item_1,51,59.81,0,3,11
2023-11-23,store_3,item_2,40,41.07,0,3,11
2023-11-23,store_3,item_3,74,60.41,1,3,11
2023-11-23,store_3,item_4,45,80.93,0,3,11
2023-11-23,store_3,item_5,34,55.74,0,3,11
2023-11-23,store_4,item_1,47,54.67,0,3,11
2023-11-23,store_4,item_2,45,89.27,0,3,11
2023-11-23,store_4,item_3,51,87.39,0,3,11
2023-11-23,store_4,item_4,49,60.11,0,3,11
2023-11-23,store_4,item_5,44,19.24,1,3,11
2023-11-23,store_5,item_1,40,81.45,0,3,11
2023-11-23,store_5,item_2,36,58.1,0,3,11
2023-11-23,store_5,item_3,36,93.39,0,3,11
2023-11-23,store_5,item_4,34,95.54,0,3,11
2023-11-23,store_5,item_5,38,76.48,1,3,11
2023-11-24,store_1,item_1,36,21.3,0,4,11
2023-11-24,store_1,item_2,26,38.55,0,4,11
2023-11-24,store_1,item_3,35,82.6,0,4,11
2023-11-24,store_1,item_4,33,89.65,0,4,11
2023-11-24,store_1,item_5,32,69.38,0,4,11
2023-11-24,store_2,item_1,38,76.72,0,4,11
2023-11-24,store_2,item_2,36,37.22,0,4,11
2023-11-24,store_2,item_3,66,19.99,1,4,11
2023-11-24,store_2,item_4,61,68.09,1,4,11
2023-11-24,store_2,item_5,34,38.18,0,4,11
2023-11-24,store_3,item_1,46,59.81,0,4,11
2023-11-24,store_3,item_2,59,32.86,1,4,11
2023-11-24,store_3,item_3,39,75.51,0,4,11
2023-11-24,store_3,item_4,42,80.93,0,4,11
2023-11-24,store_3,item_5,33,55.74,0,4,11
2023-11-24,store_4,item_1,42,54.67,0,4,11
2023-11-24,store_4,item_2,33,89.27,0,4,11
2023-11-24,store_4,item_3,38,87.39,0,4,11
2023-11-24,store_4,item_4,40,60.11,0,4,11
2023-11-24,store_4,item_5,26,24.05,0,4,11
2023-11-24,store_5,item_1,32,81.45,0,4,11
2023-11-24,store_5,item_2,30,58.1,0,4,11
2023-11-24,store_5,item_3,29,93.39,0,4,11
2023-11-24,store_5,item_4,34,95.54,0,4,11
2023-11-24,store_5,item_5,19,95.6,0,4,11
2023-11-25,store_1,item_1,50,17.04,1,5,11
2023-11-25,store_1,item_2,32,38.55,0,5,11
2023-11-25,store_1,item_3,27,82.6,0,5,11
2023-11-25,store_1,item_4,38,89.65,0,5,11
2023-11-25,store_1,item_5,18,69.38,0,5,11
2023-11-25,store_2,item_1,40,76.72,0,5,11
2023-11-25,store_2,item_2,32,37.22,0,5,11
2023-11-25,store_2,item_3,38,24.99,0,5,11
2023-11-25,store_2,item_4,39,85.11,0,5,11
2023-11-25,store_2,item_5,42,30.54,1,5,11
2023-11-25,store_3,item_1,36,59.81,0,5,11
2023-11-25,store_3,item_2,27,41.07,0,5,11
2023-11-25,store_3,item_3,36,75.51,0,5,11
2023-11-25,store_3,item_4,34,80.93,0,5,11
2023-11-25,store_3,item_5,22,55.74,0,5,11
2023-11-25,store_4,item_1,33,54.67,0,5,11
2023-11-25,store_4,item_2,35,89.27,0,5,11
2023-11-25,store_4,item_3,35,87.39,0,5,11
2023-11-25,store_4,item_4,31,60.11,0,5,11
2023-11-25,store_4,item_5,41,19.24,1,5,11
2023-11-25,store_5,item_1,49,65.16,1,5,11
2023-11-25,store_5,item_2,34,46.48,1,5,11
2023-11-25,store_5,item_3,31,93.39,0,5,11
2023-11-25,store_5,item_4,27,95.54,0,5,11
2023-11-25,store_5,item_5,22,95.6,0,5,11
2023-11-26,store_1,item_1,31,21.3,0,6,11
2023-11-26,store_1,item_2,31,38.55,0,6,11
2023-11-26,store_1,item_3,28,82.6,0,6,11
2023-11-26,store_1,item_4,31,89.65,0,6,11
2023-11-26,store_1,item_5,37,55.5,1,6,11
2023-11-26,store_2,item_1,42,76.72,0,6,11
